#Organism group,Strain,Isolate identifiers,Serovar,Isolate,Create date,Location,Isolation source,Isolation type,SNP cluster,Min-same,Min-diff,BioSample,Assembly,AMR genotypes,Computed types
"E.coli and Shigella","MJ965-1","""CFSAN114766"",""MJ965-1"",""SRS13709366""",,"PDT001352928.1","2022-07-05T22:35:57Z","USA:CA","bovine manure","environmental/other","PDS000094320.2",0,,"SAMN29507232","GCA_024166625.1","aadA1=COMPLETE,acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaEC=COMPLETE,floR=COMPLETE,glpT_E448K=POINT,mdtM=MISTRANSLATION,pmrB_Y358N=POINT,sat2=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE",
"E.coli and Shigella","MJ1407","""CFSAN114712"",""MJ1407"",""SRS13709391""",,"PDT001352929.1","2022-07-05T22:35:58Z","USA:CA","bovine manure","environmental/other","PDS000094320.2",11,,"SAMN29507241","GCA_024166605.1","aadA1=COMPLETE,aadA1=PARTIAL_END_OF_CONTIG,acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,aph(6)-Id=PARTIAL_END_OF_CONTIG,blaEC=COMPLETE,floR=COMPLETE,glpT_E448K=POINT,mdtM=MISTRANSLATION,pmrB_Y358N=POINT,sat2=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE",
"E.coli and Shigella","MJ1408-1","""CFSAN114713"",""MJ1408-1"",""SRS13709392""",,"PDT001352930.1","2022-07-05T22:35:58Z","USA:CA","bovine manure","environmental/other","PDS000094320.2",4,,"SAMN29507240","GCA_024166665.1","aadA1=COMPLETE,acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaEC=COMPLETE,floR=COMPLETE,glpT_E448K=POINT,mdtM=MISTRANSLATION,pmrB_Y358N=POINT,sat2=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE",
"E.coli and Shigella","MJ966-1","""CFSAN114767"",""MJ966-1"",""SRS13709393""",,"PDT001352931.1","2022-07-05T22:35:58Z","USA:CA","bovine manure","environmental/other","PDS000094320.2",5,,"SAMN29507242","GCA_024166645.1","aadA1=COMPLETE,acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaEC=COMPLETE,floR=COMPLETE,glpT_E448K=POINT,mdtM=MISTRANSLATION,pmrB_Y358N=POINT,sat2=COMPLETE,sul2=COMPLETE,sul2=PARTIAL_END_OF_CONTIG,tet(A)=COMPLETE",
"E.coli and Shigella","MJ1404","""CFSAN114708"",""MJ1404"",""SRS13709442""",,"PDT001352956.1","2022-07-05T22:36:08Z","USA:CA","bovine manure","environmental/other","PDS000094320.2",8,,"SAMN29507307","GCA_024164995.1","aadA1=COMPLETE,acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaEC=COMPLETE,floR=COMPLETE,glpT_E448K=POINT,mdtM=MISTRANSLATION,pmrB_Y358N=POINT,sat2=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE",
"E.coli and Shigella","MJ1402-1","""CFSAN114706"",""MJ1402-1"",""SRS13709444""",,"PDT001352958.1","2022-07-05T22:36:09Z","USA:CA","bovine manure","environmental/other","PDS000094320.2",0,,"SAMN29507311","GCA_024164865.1","aadA1=COMPLETE,acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaEC=COMPLETE,floR=COMPLETE,glpT_E448K=POINT,mdtM=MISTRANSLATION,pmrB_Y358N=POINT,sat2=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE",
"E.coli and Shigella","MOD1-EC4380","""CFSAN039076"",""MOD1-EC4380"",""RM5850"",""SRS1584437""",,"PDT000249979.1","2017-10-06T16:39:55Z","USA:CA","environment","environmental/other","PDS000016490.2",4,,"SAMN04914008","GCA_002473675.1","acrF=MISTRANSLATION,blaEC=COMPLETE,glpT_E448K=POINT,mdtM=COMPLETE,pmrB_Y358N=POINT",
"E.coli and Shigella","MOD1-EC4369","""CFSAN039065"",""MOD1-EC4369"",""RM5721"",""SRS1584427""",,"PDT000249985.1","2017-10-06T16:48:15Z","USA:CA","environment","environmental/other","PDS000016490.2",3,,"SAMN04913998","GCA_002473745.1","acrF=MISTRANSLATION,blaEC=COMPLETE,glpT_E448K=POINT,mdtM=COMPLETE,pmrB_Y358N=POINT",
"E.coli and Shigella","MOD1-EC4359","""CFSAN039055"",""MOD1-EC4359"",""RM5674"",""SRS1584418""",,"PDT000249993.1","2017-10-06T16:56:59Z","USA:CA","environment","environmental/other","PDS000016490.2",7,,"SAMN04913986","GCA_002473855.1","acrF=MISTRANSLATION,blaEC=COMPLETE,glpT_E448K=POINT,mdtM=COMPLETE,pmrB_Y358N=POINT",
"E.coli and Shigella","MOD1-EC4326","""CFSAN039022"",""MOD1-EC4326"",""RM4889"",""SRS1584391""",,"PDT000250074.1","2017-10-06T18:34:58Z","USA:CA","environment","environmental/other","PDS000016490.2",1,,"SAMN04913923","GCA_002475705.1","acrF=MISTRANSLATION,blaEC=COMPLETE,glpT_E448K=POINT,mdtM=COMPLETE,pmrB_Y358N=POINT",
"E.coli and Shigella","MOD1-EC4324","""CFSAN039020"",""MOD1-EC4324"",""RM4887"",""SRS1584368""",,"PDT000250078.1","2017-10-06T18:41:04Z","USA:CA","environment","environmental/other","PDS000016490.2",2,,"SAMN04913921","GCA_002475745.1","acrF=MISTRANSLATION,blaEC=COMPLETE,glpT_E448K=POINT,mdtM=COMPLETE,pmrB_Y358N=POINT",
"E.coli and Shigella","MOD1-EC4319","""CFSAN039015"",""MOD1-EC4319"",""RM4882"",""SRS1584363""",,"PDT000250079.1","2017-10-06T18:41:22Z","USA:CA","environment","environmental/other","PDS000016490.2",1,,"SAMN04913916","GCA_002475825.1","acrF=MISTRANSLATION,blaEC=COMPLETE,glpT_E448K=POINT,mdtM=COMPLETE,pmrB_Y358N=POINT",
"E.coli and Shigella","MOD1-EC4322","""CFSAN039018"",""MOD1-EC4322"",""RM4885"",""SRS1584366""",,"PDT000250080.1","2017-10-06T18:41:42Z","USA:CA","environment","environmental/other","PDS000016490.2",3,,"SAMN04913919","GCA_002475775.1","acrF=MISTRANSLATION,blaEC=COMPLETE,glpT_E448K=POINT,mdtM=COMPLETE,pmrB_Y358N=POINT",
"E.coli and Shigella","RM4885","""CFSAN111465"",""RM4885"",""SRS9988311""",,"PDT001120855.1","2021-09-01T09:36:31Z","USA:CA","water","environmental/other","PDS000016490.2",0,,"SAMN21085621","GCA_019844755.1","acrF=MISTRANSLATION,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","RM4887","""CFSAN111467"",""RM4887"",""SRS9988312""",,"PDT001120858.1","2021-09-01T09:36:32Z","USA:CA","water","environmental/other","PDS000016490.2",0,,"SAMN21091253","GCA_019844635.1","acrF=MISTRANSLATION,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","RM4881","""CFSAN111461"",""RM4881"",""SRS9988317""",,"PDT001120859.1","2021-09-01T09:36:32Z","USA:CA","water","environmental/other","PDS000016490.2",0,,"SAMN21092098","GCA_019844595.1","acrF=MISTRANSLATION,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","RM4880","""CFSAN111460"",""RM4880"",""SRS9988319""",,"PDT001120866.1","2021-09-01T09:36:34Z","USA:CA","water","environmental/other","PDS000016490.2",0,,"SAMN21098718","GCA_019844995.1","acrF=MISTRANSLATION,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","RM4882","""CFSAN111462"",""RM4882"",""SRS9988322""",,"PDT001120868.1","2021-09-01T09:36:34Z","USA:CA","water","environmental/other","PDS000016490.2",1,,"SAMN21099740","GCA_019859925.1","acrF=MISTRANSLATION,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","RM4889","""CFSAN111469"",""RM4889"",""SRS9988326""",,"PDT001120872.1","2021-09-01T09:36:35Z","USA:CA","water","environmental/other","PDS000016490.2",0,,"SAMN21109266","GCA_019844375.1","acrF=MISTRANSLATION,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","FSIS1500634","""FSIS1500634"",""SRS1010414""","O103","PDT000072751.3","2015-07-24T14:09:59Z","USA:CA","Animal-Calf-Bob Veal","environmental/other","PDS000033241.12",,29,"SAMN03921974","GCA_012806455.1","acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","CFSAN084851","""CFSAN084851"",""MJ-2034-6"",""SRS4768352""",,"PDT000501685.2","2019-05-16T08:52:30Z","USA:CA","cattle manure (Bos taurus)","environmental/other","PDS000033543.7",6,30,"SAMN11657423","GCA_011947685.1","acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","CFSAN084847","""CFSAN084847"",""MJ-2034-2"",""SRS4768495""",,"PDT000501689.2","2019-05-16T08:52:31Z","USA:CA","cattle manure (Bos taurus)","environmental/other","PDS000033543.7",2,26,"SAMN11658150","GCA_011945425.1","acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","CFSAN084848","""CFSAN084848"",""MJ-2034-3"",""SRS4768498""",,"PDT000501692.2","2019-05-16T08:52:31Z","USA:CA","cattle manure (Bos taurus)","environmental/other","PDS000033543.7",0,24,"SAMN11658154","GCA_011946425.1","acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","CFSAN084846","""CFSAN084846"",""MJ-2034-1"",""SRS4768533""",,"PDT000501695.2","2019-05-16T09:52:04Z","USA:CA","cattle manure (Bos taurus)","environmental/other","PDS000033543.7",0,24,"SAMN11658207","GCA_011943765.1","acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","CFSAN084850","""CFSAN084850"",""MJ-2034-5"",""SRS4768535""",,"PDT000501697.2","2019-05-16T09:52:04Z","USA:CA","cattle manure (Bos taurus)","environmental/other","PDS000033543.7",4,28,"SAMN11658212","GCA_011947785.1","acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","CFSAN084849","""CFSAN084849"",""MJ-2034-4"",""SRS4768637""",,"PDT000501717.2","2019-05-16T11:51:36Z","USA:CA","cattle manure (Bos taurus)","environmental/other","PDS000033543.7",1,25,"SAMN11658292","GCA_011943485.1","acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","FDA1149044-S010-002","""CFSAN109039"",""FDA1149044-S010-002"",""FNW19C04"",""SRS7827947""",,"PDT000902941.1","2020-12-03T18:17:13Z","USA:CA","manure bird scat","environmental/other","PDS000034494.11",0,15,"SAMN16988550","GCA_015740725.1","acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","FDA1149044-S006-002","""CFSAN109034"",""FDA1149044-S006-002"",""FNW19B99"",""SRS7827985""",,"PDT000902943.1","2020-12-03T18:17:14Z","USA:CA","manure bird scat","environmental/other","PDS000034494.11",0,15,"SAMN16988605","GCA_015822655.1","acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","FDA1149044-S010-001","""CFSAN109038"",""FDA1149044-S010-001"",""FNW19C03"",""SRS7827982""",,"PDT000902945.1","2020-12-03T19:20:17Z","USA:CA","manure bird scat","environmental/other","PDS000034494.11",0,15,"SAMN16988602","GCA_015740445.1","acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","FSIS1501717","""FSIS1501717"",""SRS1404858""",,"PDT000126286.3","2016-04-20T18:12:41Z","USA:CA","comminuted beef","environmental/other","PDS000004906.11",0,4,"SAMN04870303","GCA_012687165.1","blaEC=MISTRANSLATION,mdtM=COMPLETE",
"E.coli and Shigella","CVM N19EC0018","""CVM N19EC0018"",""SRS5823359""",,"PDT000645052.1","2019-12-15T00:09:44Z","USA:CA","Chicken Breasts","environmental/other","PDS000072173.17",11,21,"SAMN12943454","GCA_012599395.1","acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","RM10720","""RM10720"",""SRS4620104""",,"PDT000362537.2","2019-05-12T03:16:14Z","USA: California","feces",,"PDS000096790.3",,,"SAMN09761797","GCA_003368385.2","acrF=MISTRANSLATION,blaEC=COMPLETE,glpT_E448K=POINT,mdtM=COMPLETE,pmrB_Y358N=POINT",
"E.coli and Shigella","RM10719","""RM10719"",""SRS4620096""",,"PDT000362538.2","2019-05-12T03:16:14Z","USA: California","feces",,"PDS000096790.3",,,"SAMN09761796","GCA_003368435.2","acrF=MISTRANSLATION,blaEC=COMPLETE,glpT_E448K=POINT,mdtM=COMPLETE,pmrB_Y358N=POINT",
"E.coli and Shigella","RM10716","""RM10716"",""SRS4620099""",,"PDT000362539.2","2019-05-12T03:16:14Z","USA: California","feces",,"PDS000096790.3",,,"SAMN09761794","GCA_003368425.2","acrF=MISTRANSLATION,blaEC=COMPLETE,glpT_E448K=POINT,mdtM=COMPLETE,pmrB_Y358N=POINT",
"E.coli and Shigella","RM10645","""RM10645"",""SRS4620100""",,"PDT000362541.2","2019-05-12T03:16:15Z","USA: California","feces",,"PDS000096790.3",,,"SAMN09761791","GCA_003368475.2","acrF=MISTRANSLATION,blaEC=COMPLETE,glpT_E448K=POINT,mdtM=COMPLETE,pmrB_Y358N=POINT",
"E.coli and Shigella","RM10641","""RM10641"",""SRS4620103""",,"PDT000362543.2","2019-05-12T03:17:05Z","USA: California","feces",,"PDS000096790.3",,,"SAMN09761790","GCA_003368525.2","acrF=MISTRANSLATION,blaEC=COMPLETE,glpT_E448K=POINT,mdtM=COMPLETE,pmrB_Y358N=POINT",
"E.coli and Shigella","RM10718","""RM10718"",""SRS4620098""",,"PDT000363545.2","2019-05-12T03:17:31Z","USA: California","feces",,"PDS000096790.3",,,"SAMN09761795","GCA_003370585.2","acrF=MISTRANSLATION,blaEC=COMPLETE,glpT_E448K=POINT,mdtM=COMPLETE,pmrB_Y358N=POINT",
"E.coli and Shigella","RM10548","""CFSAN112607"",""RM10548"",""SRS10352003""",,"PDT001141956.1","2021-10-02T20:22:56Z","USA:CA","brown headed cowbird","environmental/other","PDS000096790.3",0,,"SAMN21582286","GCA_020241785.1","acrF=MISTRANSLATION,blaEC=COMPLETE,glpT_E448K=POINT,mdtM=COMPLETE",
"E.coli and Shigella","RM10549","""CFSAN112608"",""RM10549"",""SRS10352011""",,"PDT001141966.1","2021-10-02T20:22:58Z","USA:CA","brown headed cowbird","environmental/other","PDS000096790.3",0,,"SAMN21582291","GCA_020241525.1","acrF=MISTRANSLATION,blaEC=COMPLETE,glpT_E448K=POINT,mdtM=COMPLETE",
"E.coli and Shigella","RM10555","""CFSAN112614"",""RM10555"",""SRS10352015""",,"PDT001141972.1","2021-10-02T20:23:00Z","USA:CA","bovine","environmental/other","PDS000096790.3",1,,"SAMN21582295","GCA_020241365.1","acrF=MISTRANSLATION,blaEC=COMPLETE,glpT_E448K=POINT,mdtM=COMPLETE",
"E.coli and Shigella","RM10557","""CFSAN112616"",""RM10557"",""SRS10352026""",,"PDT001141982.1","2021-10-02T20:23:03Z","USA:CA","bovine","environmental/other","PDS000096790.3",3,,"SAMN21582305","GCA_020241165.1","acrF=MISTRANSLATION,blaEC=COMPLETE,glpT_E448K=POINT,mdtM=COMPLETE",
"E.coli and Shigella","RM10572","""CFSAN112631"",""RM10572"",""SRS10352031""",,"PDT001141986.1","2021-10-02T20:23:04Z","USA:CA","bovine","environmental/other","PDS000096790.3",0,,"SAMN21582361","GCA_020240985.1","acrF=MISTRANSLATION,blaEC=COMPLETE,glpT_E448K=POINT,mdtM=COMPLETE",
"E.coli and Shigella","RM10573","""CFSAN112632"",""RM10573"",""SRS10352037""",,"PDT001141994.1","2021-10-02T20:23:06Z","USA:CA","bovine","environmental/other","PDS000096790.3",0,,"SAMN21582358","GCA_020241005.1","acrF=MISTRANSLATION,blaEC=COMPLETE,glpT_E448K=POINT,mdtM=COMPLETE",
"E.coli and Shigella","RM10645","""CFSAN112654"",""RM10645"",""SRS10352041""",,"PDT001141996.1","2021-10-02T20:23:06Z","USA:CA","bovine","environmental/other","PDS000096790.3",0,,"SAMN21582360","GCA_020240845.1","acrF=MISTRANSLATION,blaEC=COMPLETE,glpT_E448K=POINT,mdtM=COMPLETE",
"E.coli and Shigella","RM10558","""CFSAN112617"",""RM10558"",""SRS10352053""",,"PDT001142005.1","2021-10-02T20:23:09Z","USA:CA","bovine","environmental/other","PDS000096790.3",0,,"SAMN21582368","GCA_020240705.1","acrF=MISTRANSLATION,blaEC=COMPLETE,glpT_E448K=POINT,mdtM=COMPLETE",
"E.coli and Shigella","RM10562","""CFSAN112621"",""RM10562"",""SRS10352049""",,"PDT001142006.1","2021-10-02T20:23:09Z","USA:CA","bovine","environmental/other","PDS000096790.3",0,,"SAMN21582372","GCA_020240305.1","acrF=MISTRANSLATION,blaEC=COMPLETE,glpT_E448K=POINT,mdtM=COMPLETE",
"E.coli and Shigella","RM10641","""CFSAN112650"",""RM10641"",""SRS10352060""",,"PDT001142015.1","2021-10-02T20:23:11Z","USA:CA","bovine","environmental/other","PDS000096790.3",1,,"SAMN21582381","GCA_020240165.1","acrF=MISTRANSLATION,blaEC=COMPLETE,glpT_E448K=POINT,mdtM=COMPLETE",
"E.coli and Shigella","RM10646","""CFSAN112655"",""RM10646"",""SRS10476276""",,"PDT001146604.1","2021-10-07T18:29:50Z","USA:CA","bovine","environmental/other","PDS000096790.3",0,,"SAMN22060921","GCA_020395725.1","acrF=MISTRANSLATION,blaEC=COMPLETE,glpT_E448K=POINT,mdtM=COMPLETE",
"E.coli and Shigella","RM10718","""CFSAN112669"",""RM10718"",""SRS10476472""",,"PDT001146605.1","2021-10-07T18:29:50Z","USA:CA","bovine","environmental/other","PDS000096790.3",0,,"SAMN22060934","GCA_020395685.1","acrF=MISTRANSLATION,blaEC=COMPLETE,glpT_E448K=POINT,mdtM=COMPLETE",
"E.coli and Shigella","RM10716","""CFSAN112667"",""RM10716"",""SRS10476473""",,"PDT001146607.1","2021-10-07T18:29:51Z","USA:CA","bovine","environmental/other","PDS000096790.3",0,,"SAMN22060952","GCA_020395705.1","acrF=MISTRANSLATION,blaEC=COMPLETE,glpT_E448K=POINT,mdtM=COMPLETE",
"E.coli and Shigella","RM10719","""CFSAN112670"",""RM10719"",""SRS10476475""",,"PDT001146608.1","2021-10-07T18:29:51Z","USA:CA","bovine","environmental/other","PDS000096790.3",0,,"SAMN22060958","GCA_020395745.1","acrF=MISTRANSLATION,blaEC=COMPLETE,glpT_E448K=POINT,mdtM=COMPLETE",
"E.coli and Shigella","RM10649","""CFSAN112658"",""RM10649"",""SRS10476480""",,"PDT001146610.1","2021-10-07T18:29:52Z","USA:CA","bovine","environmental/other","PDS000096790.3",0,,"SAMN22060986","GCA_020395605.1","acrF=MISTRANSLATION,blaEC=COMPLETE,glpT_E448K=POINT,mdtM=COMPLETE",
"E.coli and Shigella","RM10720","""CFSAN112671"",""RM10720"",""SRS10476485""",,"PDT001146615.1","2021-10-07T18:29:53Z","USA:CA","bovine","environmental/other","PDS000096790.3",1,,"SAMN22061001","GCA_020396225.1","acrF=MISTRANSLATION,blaEC=COMPLETE,glpT_E448K=POINT,mdtM=COMPLETE",
"E.coli and Shigella","Human_H4_H9","""Human_H4_H9"",""SRS9404804"",""TG930554""",,"PDT001082443.1","2021-07-06T11:35:39Z","USA:CA","feces","environmental/other","PDS000092423.1",0,,"SAMN20065331","GCA_019142785.1","acrF=PARTIAL,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","Human_H4_H8","""Human_H4_H8"",""SRS9404803"",""TG930546""",,"PDT001082444.1","2021-07-06T11:35:40Z","USA:CA","feces","environmental/other","PDS000092423.1",0,,"SAMN20065330","GCA_019141015.1","acrF=PARTIAL,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","Human_H4_H7","""Human_H4_H7"",""SRS9404802"",""TG930538""",,"PDT001082445.1","2021-07-06T11:35:40Z","USA:CA","feces","environmental/other","PDS000092423.1",0,,"SAMN20065329","GCA_019140915.1","acrF=PARTIAL,blaEC=COMPLETE,blaEC=PARTIAL_END_OF_CONTIG,mdtM=COMPLETE",
"E.coli and Shigella","Human_H4_G8","""Human_H4_G8"",""SRS9404799"",""TG930545""",,"PDT001082448.1","2021-07-06T11:35:41Z","USA:CA","feces","environmental/other","PDS000092423.1",0,,"SAMN20065327","GCA_019140875.1","acrF=PARTIAL,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","Human_H4_G7","""Human_H4_G7"",""SRS9404798"",""TG930537""",,"PDT001082449.1","2021-07-06T11:35:41Z","USA:CA","feces","environmental/other","PDS000092423.1",0,,"SAMN20065326","GCA_019141665.1","acrF=PARTIAL,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","Human_H4_F9","""Human_H4_F9"",""SRS9404797"",""TG930552""",,"PDT001082450.1","2021-07-06T11:35:41Z","USA:CA","feces","environmental/other","PDS000092423.1",0,,"SAMN20065325","GCA_019140925.1","acrF=PARTIAL,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","Human_H4_F8","""Human_H4_F8"",""SRS9404796"",""TG930544""",,"PDT001082451.1","2021-07-06T11:35:42Z","USA:CA","feces","environmental/other","PDS000092423.1",0,,"SAMN20065324","GCA_019138415.1","acrF=PARTIAL,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","Human_H4_F7","""Human_H4_F7"",""SRS9404795"",""TG930536""",,"PDT001082452.1","2021-07-06T11:35:42Z","USA:CA","feces","environmental/other","PDS000092423.1",0,,"SAMN20065323","GCA_019142385.1","acrF=PARTIAL,blaEC=COMPLETE,blaEC=PARTIAL_END_OF_CONTIG,mdtM=COMPLETE",
"E.coli and Shigella","Human_H4_E9","""Human_H4_E9"",""SRS9404794"",""TG930551""",,"PDT001082453.1","2021-07-06T11:35:42Z","USA:CA","feces","environmental/other","PDS000092423.1",1,,"SAMN20065322","GCA_019138335.1","acrF=PARTIAL,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","Human_H4_E8","""Human_H4_E8"",""SRS9404793"",""TG930543""",,"PDT001082454.1","2021-07-06T11:35:43Z","USA:CA","feces","environmental/other","PDS000092423.1",0,,"SAMN20065321","GCA_019142285.1","acrF=PARTIAL,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","Human_H4_E7","""Human_H4_E7"",""SRS9404792"",""TG930535""",,"PDT001082455.1","2021-07-06T11:35:43Z","USA:CA","feces","environmental/other","PDS000092423.1",1,,"SAMN20065320","GCA_019139235.1","acrF=PARTIAL,blaEC-5=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","Human_H4_D9","""Human_H4_D9"",""SRS9404791"",""TG930550""",,"PDT001082456.1","2021-07-06T11:35:43Z","USA:CA","feces","environmental/other","PDS000092423.1",1,,"SAMN20065319","GCA_019138355.1","acrF=PARTIAL,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","Human_H4_D8","""Human_H4_D8"",""SRS9404789"",""TG930542""",,"PDT001082458.1","2021-07-06T11:35:44Z","USA:CA","feces","environmental/other","PDS000092423.1",0,,"SAMN20065318","GCA_019139175.1","acrF=PARTIAL,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","Human_H4_D7","""Human_H4_D7"",""SRS9404788"",""TG930534""",,"PDT001082459.1","2021-07-06T11:35:44Z","USA:CA","feces","environmental/other","PDS000092423.1",0,,"SAMN20065317","GCA_019138375.1","acrF=PARTIAL,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","Human_H4_C9","""Human_H4_C9"",""SRS9404787"",""TG930549""",,"PDT001082460.1","2021-07-06T11:35:45Z","USA:CA","feces","environmental/other","PDS000092423.1",2,,"SAMN20065316","GCA_019138395.1","acrF=PARTIAL,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","Human_H4_C8","""Human_H4_C8"",""SRS9404786"",""TG930541""",,"PDT001082461.1","2021-07-06T11:35:45Z","USA:CA","feces","environmental/other","PDS000092423.1",0,,"SAMN20065315","GCA_019138295.1","acrF=PARTIAL,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","Human_H4_B9","""Human_H4_B9"",""SRS9404784"",""TG930548""",,"PDT001082463.1","2021-07-06T11:35:45Z","USA:CA","feces","environmental/other","PDS000092423.1",0,,"SAMN20065313","GCA_019142305.1","acrF=PARTIAL,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","Human_H4_B8","""Human_H4_B8"",""SRS9404783"",""TG930540""",,"PDT001082464.1","2021-07-06T11:35:46Z","USA:CA","feces","environmental/other","PDS000092423.1",1,,"SAMN20065312","GCA_019142745.1","acrF=PARTIAL,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","Human_H4_B7","""Human_H4_B7"",""SRS9404782"",""TG930532""",,"PDT001082465.1","2021-07-06T11:35:46Z","USA:CA","feces","environmental/other","PDS000092423.1",0,,"SAMN20065311","GCA_019142205.1","acrF=PARTIAL,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","Human_H4_A8","""Human_H4_A8"",""SRS9404780"",""TG930539""",,"PDT001082467.1","2021-07-06T11:35:47Z","USA:CA","feces","environmental/other","PDS000092423.1",1,,"SAMN20065309","GCA_019138225.1","acrF=PARTIAL,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","Human_H4_A7","""Human_H4_A7"",""SRS9404778"",""TG930531""",,"PDT001082469.1","2021-07-06T11:35:47Z","USA:CA","feces","environmental/other","PDS000092423.1",0,,"SAMN20065308","GCA_019138275.1","acrF=PARTIAL,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","Elk_RLE2_H9","""Elk_RLE2_H9"",""SRS9404705"",""TG904375""",,"PDT001082542.1","2021-07-06T11:36:15Z","USA:CA","feces elk","environmental/other","PDS000092419.1",2,,"SAMN20065242","GCA_019142525.1","acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","Elk_RLE2_H12","""Elk_RLE2_H12"",""SRS9404704"",""TG921565""",,"PDT001082543.1","2021-07-06T11:36:16Z","USA:CA","feces elk","environmental/other","PDS000092419.1",0,,"SAMN20065241","GCA_019141445.1","acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","Elk_RLE2_H11","""Elk_RLE2_H11"",""SRS9404703"",""TG921557""",,"PDT001082544.1","2021-07-06T11:36:16Z","USA:CA","feces elk","environmental/other","PDS000092419.1",0,,"SAMN20065240","GCA_019142985.1","acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","Elk_RLE2_H10","""Elk_RLE2_H10"",""SRS9404702"",""TG904383""",,"PDT001082545.1","2021-07-06T11:36:16Z","USA:CA","feces elk","environmental/other","PDS000092419.1",0,,"SAMN20065239","GCA_019140835.1","acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","Elk_RLE2_G9","""Elk_RLE2_G9"",""SRS9404700"",""TG904374""",,"PDT001082547.1","2021-07-06T11:36:17Z","USA:CA","feces elk","environmental/other","PDS000092419.1",0,,"SAMN20065238","GCA_019141465.1","acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE",
