#Organism group,Strain,Isolate identifiers,Serovar,Isolate,Create date,Location,Isolation source,Isolation type,SNP cluster,Min-same,Min-diff,BioSample,Assembly,AMR genotypes,Computed types
"Campylobacter jejuni","FSIS11704507","""FSIS11704507"",""SRS2672099""",,"PDT000262568.2","2017-11-08T22:21:48Z","USA:CA","animal-cattle-heifer","environmental/other",,,,"SAMN08000889","GCA_004982565.1","blaOXA-193=COMPLETE",
"Campylobacter jejuni","FSIS11704532","""FSIS11704532"",""SRS2672122""",,"PDT000262591.2","2017-11-08T22:21:55Z","USA:CA","animal-cattle-dairy cow","environmental/other",,,,"SAMN08000913","GCA_004982765.1","blaOXA-193=COMPLETE",
"Campylobacter jejuni","FSIS11705767","""FSIS11705767"",""SRS2707097""",,"PDT000266287.2","2017-11-21T22:36:48Z","USA:CA","animal-swine-market swine","environmental/other",,,,"SAMN08051537","GCA_005189905.1","23S_A2075G=POINT,50S_L22_A103V=POINT,aph(3')-IIIa=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS11705614","""FSIS11705614"",""SRS2707157""",,"PDT000266345.2","2017-11-21T23:37:15Z","USA:CA","animal-cattle-heifer","environmental/other",,,,"SAMN08051511","GCA_005050045.1","blaOXA-193=COMPLETE,gyrA_T86A=POINT,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS11705600","""FSIS11705600"",""SRS2707159""",,"PDT000266346.2","2017-11-21T23:37:15Z","USA:CA","animal-swine-market swine","environmental/other",,,,"SAMN08051499","GCA_005178665.1","50S_L22_A103V=POINT,blaOXA-193=COMPLETE,blaOXA=COMPLETE",
"Campylobacter jejuni","FSIS11705013","""FSIS11705013"",""SRS2741549""",,"PDT000269779.2","2017-12-07T06:47:07Z","USA:CA","animal-swine-market swine","environmental/other",,,,"SAMN08141414","GCA_005035635.1","23S_A2075G=POINT,50S_L22_A103V=POINT,aad9=COMPLETE,aadE-Cc=COMPLETE,ant(6)-Ia=PARTIAL,aph(3')-IIIa=COMPLETE,sat4=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS11704717","""FSIS11704717"",""SRS2741610""",,"PDT000269839.2","2017-12-07T06:47:23Z","USA:CA","animal-swine-market swine","environmental/other",,,,"SAMN08141379","GCA_005034155.1","blaOXA-193=COMPLETE,gyrA_T86I=POINT,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS11705798","""FSIS11705798"",""SRS2796395""",,"PDT000274906.2","2017-12-28T22:50:39Z","USA:CA","Animal-Turkey-Young Turkey","environmental/other",,,,"SAMN08272774","GCA_004990845.1","aph(3')-IIIa=COMPLETE,blaOXA-193=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS11705928","""FSIS11705928"",""SRS2815892""",,"PDT000276999.2","2018-01-09T16:54:50Z","USA:CA","animal-cattle-dairy cow","environmental/other",,,,"SAMN08327266","GCA_004992705.1","blaOXA-193=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS21820900","""FSIS21820900"",""SRS2853897""",,"PDT000281138.2","2018-01-24T17:56:36Z","USA:CA","raw intact chicken","environmental/other",,,,"SAMN08367399","GCA_005031335.1","blaOXA-193=COMPLETE,blaOXA=COMPLETE,gyrA_T86I=POINT",
"Campylobacter jejuni","FSIS11706591","""FSIS11706591"",""SRS2855824""",,"PDT000281262.2","2018-01-24T17:57:12Z","USA:CA","animal-swine-market swine","environmental/other",,,,"SAMN08380171","GCA_005189445.1","aadE-Cc=COMPLETE,blaOXA-193=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS11706268","""FSIS11706268"",""SRS2861207""",,"PDT000281450.2","2018-01-24T17:57:52Z","USA:CA","raw intact chicken","environmental/other",,,,"SAMN08386915","GCA_004995365.1","blaOXA-193=COMPLETE",
"Campylobacter jejuni","FSIS11706930","""FSIS11706930"",""SRS2898279""",,"PDT000283103.2","2018-01-31T00:45:01Z","USA:CA","animal-cattle-beef cow","environmental/other",,,,"SAMN08437352","GCA_005029975.1","blaOXA-193=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS11807248","""FSIS11807248"",""SRS2898329""",,"PDT000283153.2","2018-01-31T00:45:13Z","USA:CA","animal-chicken-young chicken","environmental/other",,,,"SAMN08437420","GCA_005167805.1","tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS11706767","""FSIS11706767"",""SRS2902889""",,"PDT000283474.2","2018-01-31T19:45:11Z","USA:CA","raw intact chicken","environmental/other",,,,"SAMN08447543","GCA_004995685.1","blaOXA-184=COMPLETE",
"Campylobacter jejuni","FSIS11706726","""FSIS11706726"",""SRS2902931""",,"PDT000283507.2","2018-01-31T19:45:19Z","USA:CA","animal-swine-market swine","environmental/other",,,,"SAMN08447507","GCA_004997745.1","aadE-Cc=COMPLETE,blaOXA=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS11706746","""FSIS11706746"",""SRS2902940""",,"PDT000283516.2","2018-01-31T19:45:22Z","USA:CA","Animal-Turkey-Young Turkey","environmental/other",,,,"SAMN08447522","GCA_005049665.1","aph(3')-IIIa=COMPLETE,blaOXA-193=COMPLETE,gyrA_T86I=POINT,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS11807340","""FSIS11807340"",""SRS2909488""",,"PDT000284119.2","2018-02-03T01:49:46Z","USA:CA","animal-swine-market swine","environmental/other",,,,"SAMN08457916","GCA_004999025.1","blaOXA-489=COMPLETE",
"Campylobacter jejuni","FSIS11807324","""FSIS11807324"",""SRS2909498""",,"PDT000284129.2","2018-02-03T01:49:49Z","USA:CA","animal-swine-market swine","environmental/other",,,,"SAMN08457901","GCA_004999045.1","aadE-Cc=COMPLETE,blaOXA-193=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS11705821","""FSIS11705821"",""SRS2971537""",,"PDT000287531.2","2018-02-16T04:51:34Z","USA:CA","animal-cattle-steer","environmental/other",,,,"SAMN08554022","GCA_005074785.1","aph(3')-IIIa=COMPLETE,blaOXA-193=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS11807355","""FSIS11807355"",""SRS2971548""",,"PDT000287542.2","2018-02-16T04:51:36Z","USA:CA","animal-swine-market swine","environmental/other",,,,"SAMN08554036","GCA_004999515.1","aadE-Cc=COMPLETE,blaOXA-193=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS11807632","""FSIS11807632"",""SRS2974290""",,"PDT000287722.2","2018-02-16T21:49:24Z","USA:CA","animal-cattle-beef cow","environmental/other",,,,"SAMN08558098","GCA_005075145.1","blaOXA-193=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS11807481","""FSIS11807481"",""SRS2974316""",,"PDT000287735.2","2018-02-16T21:49:26Z","USA:CA","animal-cattle-dairy cow","environmental/other",,,,"SAMN08558049","GCA_005035675.1",,
"Campylobacter jejuni","FSIS11807645","""FSIS11807645"",""SRS2974323""",,"PDT000287753.2","2018-02-16T21:49:30Z","USA:CA","animal-chicken-young chicken","environmental/other",,,,"SAMN08558111","GCA_005061205.1","blaOXA-193=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS31800184","""FSIS31800184"",""SRS3007711""",,"PDT000290344.2","2018-02-28T20:49:08Z","USA:CA","chicken carcass","environmental/other",,,,"SAMN08623526","GCA_005001125.1","blaOXA-193=COMPLETE,gyrA_T86I=POINT",
"Campylobacter jejuni","FSIS11807822","""FSIS11807822"",""SRS3008619""",,"PDT000290423.2","2018-03-01T02:50:44Z","USA:CA","animal-cattle-heifer","environmental/other",,,,"SAMN08624117","GCA_005166745.1","50S_L22_A103V=POINT",
"Campylobacter jejuni","FSIS21821187","""FSIS21821187"",""SRS3027561""",,"PDT000293228.2","2018-03-08T01:54:00Z","USA:CA","chicken carcass","environmental/other",,,,"SAMN08650041","GCA_005055425.1","gyrA_T86I=POINT",
"Campylobacter jejuni","FSIS11808029","""FSIS11808029"",""SRS3045775""",,"PDT000294601.2","2018-03-15T04:43:06Z","USA:CA","animal-cattle-dairy cow","environmental/other",,,,"SAMN08714089","GCA_005064015.1","blaOXA-193=COMPLETE",
"Campylobacter jejuni","FSIS11808441","""FSIS11808441"",""SRS3097729""",,"PDT000300085.2","2018-03-27T23:43:47Z","USA:CA","animal-cattle-steer","environmental/other",,,,"SAMN08801793","GCA_005057205.1","blaOXA-193=COMPLETE",
"Campylobacter jejuni","FSIS31800271","""FSIS31800271"",""SRS3099612""",,"PDT000300305.2","2018-03-28T13:43:33Z","USA:CA","chicken carcass","environmental/other",,,,"SAMN08804001","GCA_005032035.1","blaOXA-460=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS11808901","""FSIS11808901"",""SRS3167103""",,"PDT000305923.2","2018-04-13T22:43:07Z","USA:CA","animal-cattle-steer","environmental/other",,,,"SAMN08930737","GCA_005033195.1","ant(6)-Ia=PARTIAL,ant(6)-Ia=PARTIAL_END_OF_CONTIG,aph(3')-IIIa=COMPLETE,blaOXA=COMPLETE,gyrA_T86I=POINT,sat4=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS11809326","""FSIS11809326"",""SRS3218252""",,"PDT000308971.2","2018-04-25T16:49:27Z","USA:CA","Animal-Turkey-Young Turkey","environmental/other",,,,"SAMN08981350","GCA_005074405.1","aph(3')-IIIa=COMPLETE,blaOXA-193=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS11809315","""FSIS11809315"",""SRS3236132""",,"PDT000310518.2","2018-04-30T22:44:31Z","USA:CA","animal-cattle-dairy cow","environmental/other",,,,"SAMN09004624","GCA_005077625.1","aph(3')-IIIa=COMPLETE,blaOXA-193=COMPLETE,lnu(C)=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS11809367","""FSIS11809367"",""SRS3236138""",,"PDT000310524.2","2018-04-30T22:44:33Z","USA:CA","comminuted chicken","environmental/other",,,,"SAMN09004639","GCA_005066785.1","50S_L22_A103V=POINT,gyrA_T86I=POINT,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS11809643","""FSIS11809643"",""SRS3276291""",,"PDT000312736.2","2018-05-09T17:54:27Z","USA:CA","animal-chicken-young chicken","environmental/other",,,,"SAMN09098811","GCA_005069385.1","blaOXA-594=COMPLETE",
"Campylobacter jejuni","FSIS11809826","""FSIS11809826"",""SRS3299276""",,"PDT000314067.2","2018-05-15T00:59:52Z","USA:CA","animal-chicken-young chicken","environmental/other",,,,"SAMN09207362","GCA_005081645.1","50S_L22_A103V=POINT",
"Campylobacter jejuni","FSIS11809979","""FSIS11809979"",""SRS3324660""",,"PDT000317639.2","2018-05-22T00:17:08Z","USA:CA","animal-swine-market swine","environmental/other",,,,"SAMN09233741","GCA_005071945.1","23S_A2075G=POINT,aadE-Cc=COMPLETE,blaOXA-193=COMPLETE,blaOXA=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS11810381","""FSIS11810381"",""SRS3409021""",,"PDT000328656.1","2018-06-12T20:00:20Z","USA:CA","animal-cattle-beef cow","environmental/other",,,,"SAMN09399604","GCA_005309665.1","blaOXA-193=COMPLETE",
"Campylobacter jejuni","FSIS11810165","""FSIS11810165"",""SRS3436058""",,"PDT000332617.1","2018-06-19T20:04:58Z","USA:CA","comminuted chicken","environmental/other",,,,"SAMN09456085","GCA_005312045.1","50S_L22_A103V=POINT,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS11810809","""FSIS11810809"",""SRS3443872""",,"PDT000333808.1","2018-06-21T23:08:58Z","USA:CA","chicken carcass","environmental/other",,,,"SAMN09462141","GCA_005313265.1","blaOXA-184=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS11811040","""FSIS11811040"",""SRS3496839""",,"PDT000340538.1","2018-07-03T01:16:10Z","USA:CA","raw intact chicken","environmental/other",,,,"SAMN09534607","GCA_005320465.1","tet(O)=COMPLETE",
"Campylobacter jejuni","RM9426","""RM9426"",""SRS3425323""",,"PDT000344304.1","2018-07-06T18:11:21Z","USA: California",,,,,,"SAMN09274395","GCA_003289525.1",,
"Campylobacter jejuni","RM10075","""RM10075"",""SRS3425382""",,"PDT000344305.1","2018-07-06T18:12:13Z","USA: California",,,,,,"SAMN09274400","GCA_003289565.1",,
"Campylobacter jejuni","RM10071","""RM10071"",""SRS3425347""",,"PDT000344306.1","2018-07-06T18:12:20Z","USA: California",,,,,,"SAMN09274398","GCA_003289555.1","tet(O)=MISTRANSLATION",
"Campylobacter jejuni","RM9752","""RM9752"",""SRS3425322""",,"PDT000344308.1","2018-07-06T18:17:23Z","USA: California",,,,,,"SAMN09274396","GCA_003289845.1",,
"Campylobacter jejuni","RM9767","""RM9767"",""SRS3425327""",,"PDT000344309.1","2018-07-06T18:18:20Z","USA: California",,,,,,"SAMN09274397","GCA_003289875.1",,
"Campylobacter jejuni","RM9004","""RM9004"",""SRS3425321""",,"PDT000344310.1","2018-07-06T18:18:22Z","USA: California",,,,,,"SAMN09274394","GCA_003289865.1",,
"Campylobacter jejuni","RM10074","""RM10074"",""SRS3425362""",,"PDT000344311.1","2018-07-06T18:18:27Z","USA: California",,,,,,"SAMN09274399","GCA_003289885.1",,
"Campylobacter jejuni","FSIS31800703","""FSIS31800703"",""SRS3535126""",,"PDT000345188.1","2018-07-12T05:59:46Z","USA:CA","chicken carcass","environmental/other",,,,"SAMN09642014","GCA_005325875.1","blaOXA-193=COMPLETE",
"Campylobacter jejuni","CVM N17C006","""CVM N17C006"",""SRS3530494""",,"PDT000345538.1","2018-07-12T09:59:27Z","USA:CA","chicken breast","environmental/other",,,,"SAMN09604892","GCA_005330165.1",,
"Campylobacter jejuni","FSIS11811355","""FSIS11811355"",""SRS3546504""",,"PDT000347983.1","2018-07-13T23:02:06Z","USA:CA","chicken carcass","environmental/other",,,,"SAMN09655699","GCA_005339645.1","blaOXA-193=COMPLETE,gyrA_T86I=POINT,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS11811545","""FSIS11811545"",""SRS3546537""",,"PDT000348001.1","2018-07-13T23:02:09Z","USA:CA","animal-swine-market swine","environmental/other",,,,"SAMN09655727","GCA_005338565.1","blaOXA=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS11811533","""FSIS11811533"",""SRS3546547""",,"PDT000348031.1","2018-07-13T23:02:15Z","USA:CA","animal-cattle-heifer","environmental/other",,,,"SAMN09655715","GCA_005338225.1","blaOXA-193=COMPLETE",
"Campylobacter jejuni","FSIS11811586","""FSIS11811586"",""SRS3549223""",,"PDT000350307.1","2018-07-16T15:44:44Z","USA:CA","chicken carcass","environmental/other",,,,"SAMN09664938","GCA_005340025.1","ant(6)-Ia=PARTIAL,aph(3')-IIIa=COMPLETE,blaOXA=COMPLETE,sat4=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS11811809","""FSIS11811809"",""SRS3551893""",,"PDT000350531.1","2018-07-16T22:41:46Z","USA:CA","chicken carcass","environmental/other",,,,"SAMN09666380","GCA_005341105.1","aph(3')-IIIa=COMPLETE,gyrA_T86I=POINT,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS11811896","""FSIS11811896"",""SRS3611923""",,"PDT000355702.1","2018-07-31T00:03:56Z","USA:CA","animal-swine-market swine","environmental/other",,,,"SAMN09741888","GCA_005348155.1","aadE-Cc=COMPLETE,blaOXA-193=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS11810753","""FSIS11810753"",""SRS3611976""",,"PDT000355722.1","2018-07-31T03:04:57Z","USA:CA","animal-cattle-steer","environmental/other",,,,"SAMN09742351","GCA_005348735.1","aph(3')-IIIa=COMPLETE,blaOXA-193=COMPLETE,gyrA_T86I=POINT,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS11812378","""FSIS11812378"",""SRS3619514""",,"PDT000356806.1","2018-08-02T01:08:04Z","USA:CA","raw intact chicken","environmental/other",,,,"SAMN09756597","GCA_005349475.1","aph(3')-IIIa=COMPLETE,blaOXA-193=COMPLETE,tet(O)=PARTIAL",
"Campylobacter jejuni","FSIS11812336","""FSIS11812336"",""SRS3619565""",,"PDT000356832.1","2018-08-02T01:08:11Z","USA:CA","raw intact chicken","environmental/other",,,,"SAMN09756558","GCA_005349915.1","blaOXA-193=COMPLETE,blaOXA=COMPLETE",
"Campylobacter jejuni","FSIS11812595","""FSIS11812595"",""SRS3631982""",,"PDT000358879.1","2018-08-07T10:24:14Z","USA:CA","animal-swine-market swine","environmental/other",,,,"SAMN09769736","GCA_005351355.1","blaOXA-193=COMPLETE",
"Campylobacter jejuni","FSIS11812870","""FSIS11812870"",""SRS3668767""",,"PDT000362759.1","2018-08-14T17:48:27Z","USA:CA","raw intact chicken","environmental/other",,,,"SAMN09831725","GCA_005353885.1",,
"Campylobacter jejuni","FSIS11811553","""FSIS11811553"",""SRS3695290""",,"PDT000365657.1","2018-08-21T20:35:08Z","USA:CA","animal-swine-market swine","environmental/other",,,,"SAMN09866554","GCA_005369745.1","50S_L22_A103V=POINT,aadE-Cc=COMPLETE,blaOXA-193=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS11813318","""FSIS11813318"",""SRS3714419""",,"PDT000367346.1","2018-08-26T00:32:24Z","USA:CA","raw intact chicken","environmental/other",,,,"SAMN09914118","GCA_005371265.1","blaOXA-193=COMPLETE,gyrA_T86I=POINT",
"Campylobacter jejuni","FSIS11812916","""FSIS11812916"",""SRS3766365""",,"PDT000375044.1","2018-09-12T03:11:31Z","USA:CA","raw intact chicken","environmental/other",,,,"SAMN10034813","GCA_005377365.1","aadE-Cc=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS11813636","""FSIS11813636"",""SRS3772910""",,"PDT000376099.1","2018-09-14T03:09:58Z","USA:CA","Animal-Turkey-Turkey Carcass Sponge","environmental/other",,,,"SAMN10057157","GCA_005378945.1","aph(3')-IIIa=COMPLETE,blaOXA-193=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS11813851","""FSIS11813851"",""SRS3773969""",,"PDT000376788.1","2018-09-14T15:12:24Z","USA:CA","animal-cattle-dairy cow","environmental/other",,,,"SAMN10058322","GCA_005378965.1","aph(3')-IIIa=COMPLETE,blaOXA-193=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS11813589","""FSIS11813589"",""SRS3803852""",,"PDT000381392.1","2018-09-19T22:41:09Z","USA:CA","animal-cattle-dairy cow","environmental/other",,,,"SAMN10094103","GCA_004807675.1","aph(3')-IIIa=COMPLETE,blaOXA-193=COMPLETE,gyrA_T86I=POINT,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS11814251","""FSIS11814251"",""SRS3821257""",,"PDT000384528.1","2018-09-26T05:17:58Z","USA:CA","animal-chicken-young chicken","environmental/other",,,,"SAMN10130037","GCA_004809555.1","gyrA_T86I=POINT,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS11814009","""FSIS11814009"",""SRS3821527""",,"PDT000384898.1","2018-09-26T08:28:19Z","USA:CA","animal-swine-market swine","environmental/other",,,,"SAMN10129865","GCA_004810715.1","blaOXA-193=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS11814739","""FSIS11814739"",""SRS3981205""",,"PDT000396464.1","2018-10-25T19:27:57Z","USA:CA","animal-cattle-beef cow","environmental/other",,,,"SAMN10292938","GCA_003733605.1","blaOXA-489=COMPLETE,gyrA_T86I=POINT,lnu(C)=COMPLETE",
"Campylobacter jejuni","FSIS11815212","""FSIS11815212"",""SRS4028975""",,"PDT000404761.1","2018-11-07T22:44:54Z","USA:CA","raw intact chicken","environmental/other",,,,"SAMN10392832","GCA_003915915.1",,
"Campylobacter jejuni","FSIS11815482","""FSIS11815482"",""SRS4035755""",,"PDT000406605.1","2018-11-12T19:52:55Z","USA:CA","animal-swine-market swine","environmental/other",,,,"SAMN10411562","GCA_004887565.1","aadE-Cc=COMPLETE,blaOXA-193=COMPLETE,gyrA_T86I=POINT",
"Campylobacter jejuni","FSIS11815489","""FSIS11815489"",""SRS4035766""",,"PDT000406616.1","2018-11-12T19:52:57Z","USA:CA","animal-swine-market swine","environmental/other",,,,"SAMN10411569","GCA_004887125.1","blaOXA-193=COMPLETE,lnu(C)=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS21822784","""FSIS21822784"",""SRS4087488""",,"PDT000411942.1","2018-11-28T18:37:33Z","USA:CA","raw intact chicken","environmental/other",,,,"SAMN10489167","GCA_004826205.1","blaOXA-193=COMPLETE",
"Campylobacter jejuni","FSIS21822974","""FSIS21822974"",""SRS4140955""",,"PDT000417533.1","2018-12-14T04:46:41Z","USA:CA","raw intact chicken","environmental/other",,,,"SAMN10586837","GCA_004837565.1","blaOXA=PARTIAL,gyrA_T86I=POINT,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS11816278","""FSIS11816278"",""SRS4175472""",,"PDT000420938.1","2018-12-19T23:44:44Z","USA:CA","comminuted chicken","environmental/other",,,,"SAMN10617171","GCA_004839045.1","ant(6)-Ia=PARTIAL_END_OF_CONTIG,aph(3')-IIIa=COMPLETE,blaOXA-184=COMPLETE,gyrA_T86I=POINT,sat4=COMPLETE",
"Campylobacter jejuni","FSIS11816657","""FSIS11816657"",""SRS4182673""",,"PDT000422163.1","2018-12-22T00:53:28Z","USA:CA","animal-chicken-young chicken","environmental/other",,,,"SAMN10638686","GCA_004902455.1","blaOXA-449=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS11816869","""FSIS11816869"",""SRS4314397""",,"PDT000457436.1","2019-02-01T00:58:07Z","USA:CA","animal-cattle-steer","environmental/other",,,,"SAMN10854942","GCA_004854425.1","aph(3')-IIIa=COMPLETE,blaOXA-193=COMPLETE,gyrA_T86I=POINT,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS11816496","""FSIS11816496"",""SRS4314423""",,"PDT000457450.1","2019-02-01T00:58:09Z","USA:CA","animal-swine-market swine","environmental/other",,,,"SAMN10854920","GCA_004916795.1","blaOXA-193=COMPLETE",
"Campylobacter jejuni","FSIS12032924","""FSIS12032924"",""SRS7325512""",,"PDT000829973.1","2020-09-04T22:23:27Z","USA:CA","chicken carcass","environmental/other",,,,"SAMN16063435","GCA_014512765.1","blaOXA-489=COMPLETE,gyrA_T86I=POINT,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS12033929","""FSIS12033929"",""SRS7483560""",,"PDT000856185.1","2020-10-06T20:24:00Z","USA:CA","animal-cattle-dairy cow","environmental/other",,,,"SAMN16381035","GCA_015090775.1","blaOXA-193=COMPLETE",
"Campylobacter jejuni","FSIS12034221","""FSIS12034221"",""SRS7536503""",,"PDT000863138.1","2020-10-20T00:30:12Z","USA:CA","animal-cattle-dairy cow","environmental/other",,,,"SAMN16450824","GCA_014986265.1","blaOXA-193=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS12034776","""FSIS12034776"",""SRS7619309""",,"PDT000872590.1","2020-10-29T21:26:20Z","USA:CA","comminuted chicken","environmental/other",,,,"SAMN16596919","GCA_015166935.1","blaOXA-193=COMPLETE,gyrA_T86I=POINT,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS12035309","""FSIS12035309"",""SRS7668809""",,"PDT000882773.1","2020-11-08T07:23:27Z","USA:CA","chicken carcass","environmental/other",,,,"SAMN16703371","GCA_015281085.1","50S_L22_A103V=POINT,blaOXA-594=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS12034966","""FSIS12034966"",""SRS7723738""",,"PDT000891397.1","2020-11-16T22:24:33Z","USA:CA","animal-cattle-dairy cow","environmental/other",,,,"SAMN16811267","GCA_015529875.1","blaOXA-193=COMPLETE",
"Campylobacter jejuni","FSIS12034974","""FSIS12034974"",""SRS7734439""",,"PDT000892725.1","2020-11-18T19:29:55Z","USA:CA","animal-cattle-dairy cow","environmental/other",,,,"SAMN16826790","GCA_015598985.1","aph(3')-IIIa=COMPLETE,blaOXA-193=COMPLETE,gyrA_T86I=POINT,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS12036348","""FSIS12036348"",""SRS7902747""",,"PDT000920026.1","2020-12-21T19:33:00Z","USA:CA","Animal-Cattle-Heifer (cecal)","environmental/other",,,,"SAMN17129705","GCA_016244395.1","blaOXA-193=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS22130159","""FSIS22130159"",""SRS8005072""",,"PDT000931052.1","2021-01-11T19:22:55Z","USA:CA","raw intact chicken","environmental/other",,,,"SAMN17284371","GCA_016611805.1","ant(6)-Ia=PARTIAL,ant(6)-Ia=PARTIAL_END_OF_CONTIG,aph(3')-IIIa=COMPLETE,blaOXA-594=COMPLETE,sat4=COMPLETE,tet(O)=COMPLETE",
